07	01	2	1	2	1	3
07	01	1	1	2	1	2
07	02	2	1	2	2	3
07	02	1	1	2	2	2
07	03	2	1	2	1	3
07	03	1	2	2	2	3
07	04	2	1	2	3	1
07	04	1	2	2	2	2
07	05	2	1	2	1	1
07	05	1	2	2	2	2
07	06	2	1	2	1	3
07	06	1	1	2	1	1
07	07	2	1	2	2	3
07	07	1	1	2	2	3
07	08	2	1	2	1	2
07	08	1	3	2	1	3
07	09	2	1	1	2	2
07	09	1	1	1	2	2
07	10	2	1	2	2	2
07	10	1	2	2	1	2
07	11	2	1	2	2	2
07	11	1	1	2	2	2
07	12	2	1	2	1	2
07	12	1	1	2	1	2
07	13	2	2	1	3	2
07	13	1	1	2	2	2
07	14	2	1	2	1	3
07	14	1	1	2	2	2
07	15	2	2	1	2	2
07	15	1	2	2	2	2
08	01	2	1	1	3	3
08	01	1	2	2	2	3
08	02	2	2	2	1	2
08	02	1	2	1	2	2
08	03	2	1	1	2	2
08	03	1	2	1	2	2
08	04	2	2	1	2	2
08	04	1	2	1	2	2
08	05	2	2	1	2	2
08	05	1	2	1	2	2
08	06	2	2	1	2	2
08	06	1	2	1	2	2
08	07	2	1	1	2	2
08	07	1	2	1	2	2
08	08	2	2	1	2	2
08	08	1	2	1	2	2
08	09	2	1	1	2	2
08	09	1	2	1	2	2
08	10	2	2	2	2	2
08	10	1	2	1	2	2
08	11	2	1	1	2	2
08	11	1	2	1	2	2
08	12	2	2	1	2	2
08	12	1	2	1	2	2
08	13	2	2	2	2	2
08	13	1	2	1	2	2
08	14	2	1	1	2	2
08	14	1	2	1	2	2
08	15	2	1	2	2	2
08	15	1	2	1	2	2
08	16	2	2	1	2	2
08	16	1	2	1	2	2
08	17	2	2	2	3	2
08	17	1	2	2	2	2
08	18	2	2	2	3	2
08	18	1	2	1	2	2
08	19	2	1	2	3	2
08	19	1	2	1	2	2
08	20	2	1	1	2	2
08	20	1	2	1	2	2
09	01	2	2	1	2	2
09	01	1	2	1	2	2
09	02	2	1	2	1	2
09	02	1	2	2	1	2
09	03	2	1	2	1	1
09	03	1	1	2	1	2
09	04	2	2	1	2	1
09	04	1	2	1	2	2
09	05	2	1	2	1	2
09	05	1	2	1	2	2
09	06	2	1	2	3	1
09	06	1	2	2	2	2
09	07	2	1	2	1	3
09	07	1	2	2	2	2
09	08	2	2	2	2	2
09	08	1	2	1	2	2
09	09	2	1	2	3	3
09	09	1	2	1	2	3
09	10	2	2	1	2	2
09	10	1	2	1	2	2
09	11	2	2	1	2	2
09	11	1	2	1	2	2
09	12	2	1	1	2	2
09	12	1	2	1	2	2
09	13	2	1	2	2	1
09	13	1	1	2	1	2
09	14	2	1	2	2	1
09	14	1	1	2	3	1
09	15	2	1	1	1	1
09	15	1	2	1	2	2
09	16	2	1	1	2	1
09	16	1	2	1	2	2
09	17	2	1	1	2	1
09	17	1	2	1	2	2
09	18	2	1	1	1	1
09	18	1	2	1	1	2
09	19	2	1	2	2	1
09	19	1	2	1	2	2
09	20	2	1	1	2	1
09	20	1	2	1	2	2
10	01	2	2	1	2	2
10	01	1	2	1	2	2
10	02	2	2	1	2	2
10	02	1	2	1	2	2
10	03	2	1	2	2	2
10	03	1	2	1	2	3
10	04	2	2	2	2	1
10	04	1	2	1	2	2
10	05	2	2	1	2	2
10	05	1	2	1	2	2
10	06	2	2	2	2	2
10	06	1	2	1	2	2
10	07	2	2	1	2	2
10	07	1	3	1	2	3
10	08	2	3	1	2	2
10	08	1	2	1	2	2
10	09	2	3	1	2	2
10	09	1	2	1	2	2
10	10	2	2	1	2	2
10	10	1	2	1	2	2
10	11	2	3	1	2	2
10	11	1	2	1	2	2
10	12	2	2	1	2	2
10	12	1	2	1	2	2
10	13	2	2	2	2	2
10	13	1	2	1	2	2
10	14	2	2	1	2	3
10	14	1	2	1	2	3
10	15	2	2	2	2	2
10	15	1	2	1	2	2
11	01	2	2	1	2	2
11	01	1	2	1	2	2
11	02	2	1	1	2	2
11	02	1	2	1	2	2
11	03	2	1	1	2	2
11	03	1	2	1	2	2
11	04	2	1	2	2	1
11	04	1	1	1	2	1
11	05	2	1	2	2	1
11	05	1	2	1	2	2
11	06	2	1	2	1	1
11	06	1	2	2	1	2
11	07	2	1	2	2	3
11	07	1	1	2	2	2
11	08	2	2	2	2	2
11	08	1	2	1	2	2
11	09	2	1	1	2	2
11	09	1	2	1	2	2
11	10	2	2	2	1	2
11	10	1	2	1	2	2
11	11	2	2	1	2	2
11	11	1	2	1	2	2
11	12	2	2	2	2	2
11	12	1	2	2	1	2
11	13	2	2	1	2	2
11	13	1	2	1	2	2
11	14	2	3	1	2	2
11	14	1	2	1	2	2
11	15	2	3	2	1	2
11	15	1	3	2	2	3
11	16	2	3	1	2	2
11	16	1	2	1	2	2
11	17	2	2	1	2	2
11	17	1	2	1	2	2
11	18	2	3	1	2	2
11	18	1	2	1	2	2
11	19	2	2	2	3	2
11	19	1	2	2	2	2
11	20	2	2	1	2	2
11	20	1	2	1	2	2
13	01	2	1	2	1	3
13	01	1	2	1	2	2
13	02	2	2	1	1	2
13	02	1	2	1	2	2
13	03	2	2	1	2	2
13	03	1	2	1	2	2
13	04	2	2	1	2	2
13	04	1	2	1	2	2
13	05	2	2	1	2	2
13	05	1	2	1	2	2
13	06	2	2	1	2	2
13	06	1	2	1	2	2
13	07	2	2	1	2	2
13	07	1	2	1	2	2
13	08	2	1	1	2	2
13	08	1	2	1	2	2
13	09	2	2	2	2	3
13	09	1	2	1	2	2
13	10	2	2	1	2	2
13	10	1	2	1	2	2
13	11	2	2	1	2	2
13	11	1	2	1	2	2
13	12	2	2	1	2	2
13	12	1	2	1	2	2
17	01	2	2	1	1	2
17	01	1	2	1	1	2
17	02	2	2	1	2	2
17	02	1	2	1	2	2
17	03	2	2	1	2	2
17	03	1	2	1	2	2
17	04	2	1	1	2	2
17	04	1	2	1	2	2
17	05	2	1	1	2	2
17	05	1	2	1	2	2
17	06	2	1	1	3	1
17	06	1	2	1	2	2
17	07	2	1	1	2	2
17	07	1	2	1	2	2
17	08	2	3	1	2	2
17	08	1	2	1	2	2
17	09	2	1	2	1	2
17	09	1	2	1	2	2
17	10	2	2	2	2	2
17	10	1	2	1	2	2
17	11	2	3	2	3	2
17	11	1	3	1	2	2
17	12	2	2	1	2	2
17	12	1	2	1	2	2
17	13	2	1	2	2	1
17	13	1	2	1	2	2
17	14	2	2	1	2	2
17	14	1	2	1	2	2
17	15	2	2	2	2	2
17	15	1	2	1	2	2
17	16	2	2	1	1	2
17	16	1	2	2	2	2
17	17	2	2	2	3	1
17	17	1	2	1	2	2
17	18	2	2	1	2	2
17	18	1	2	1	2	2
17	19	2	1	1	2	2
17	19	1	2	1	2	2
17	20	2	1	1	2	2
17	20	1	2	1	2	2
18	01	2	3	1	2	3
18	01	1	2	1	2	2
18	02	2	2	2	2	2
18	02	1	2	1	2	2
18	03	2	2	1	2	2
18	03	1	2	1	2	2
18	04	2	2	1	2	2
18	04	1	2	1	2	2
18	05	2	2	2	1	2
18	05	1	2	1	2	2
18	06	2	2	2	1	2
18	06	1	2	1	2	2
18	07	2	1	2	2	1
18	07	1	2	2	2	2
18	08	2	2	2	1	3
18	08	1	2	2	2	2
18	09	2	2	1	2	2
18	09	1	2	1	2	2
18	10	2	2	2	2	2
18	10	1	2	2	2	2
18	11	2	2	2	2	2
18	11	1	2	2	2	2
19	01	2	2	2	2	2
19	01	1	2	2	2	2
19	02	2	1	2	1	1
19	02	1	2	1	2	2
19	03	2	3	2	2	2
19	03	1	2	1	2	2
19	04	2	3	1	2	2
19	04	1	2	2	2	2
19	05	2	2	1	2	2
19	05	1	2	2	2	2
19	06	2	2	1	2	2
19	06	1	2	1	2	2
19	07	2	2	2	2	2
19	07	1	2	2	2	2
19	08	2	2	2	3	2
19	08	1	2	2	2	2
19	09	2	1	2	2	1
19	09	1	2	2	2	2
19	10	2	1	2	1	2
19	10	1	2	2	2	2
19	11	2	2	2	2	2
19	11	1	2	2	2	2
19	12	2	2	2	2	2
19	12	1	2	2	2	2
19	13	2	1	2	2	1
19	13	1	2	2	2	2
19	14	2	2	2	3	1
19	14	1	2	2	2	2
19	15	2	1	2	3	2
19	15	1	2	2	2	2
19	16	2	2	2	3	1
19	16	1	2	2	2	2
20	01	2	2	2	2	2
20	01	1	2	1	2	2
20	02	2	1	2	1	1
20	02	1	1	2	1	1
20	03	2	2	2	3	1
20	03	1	2	1	2	2
20	04	2	1	1	2	1
20	04	1	2	1	2	2
20	05	2	1	2	1	3
20	05	1	2	1	2	2
20	06	2	1	2	2	3
20	06	1	2	1	2	2
20	07	2	2	1	2	2
20	07	1	2	1	2	2
20	08	2	2	1	2	2
20	08	1	2	1	2	2
20	09	2	1	2	2	2
20	09	1	2	1	2	2
20	10	2	2	2	3	2
20	10	1	2	1	2	2
20	11	2	1	2	2	1
20	11	1	2	1	2	2
20	12	2	2	2	3	2
20	12	1	2	1	2	2
20	13	2	2	1	2	2
20	13	1	2	1	2	2
21	01	2	2	1	2	2
21	01	1	2	1	2	2
21	02	2	1	1	2	2
21	02	1	2	2	2	2
21	03	2	2	1	2	2
21	03	1	2	1	2	2
21	04	2	2	1	3	2
21	04	1	2	1	2	2
21	05	2	2	1	2	1
21	05	1	2	1	2	2
21	06	2	2	1	2	2
21	06	1	2	1	2	2
21	07	2	2	1	2	2
21	07	1	2	1	2	2
21	08	2	2	1	2	2
21	08	1	2	1	2	2
21	09	2	2	1	2	2
21	09	1	2	1	2	2
21	10	2	2	1	2	2
21	10	1	2	1	2	2
21	11	2	2	1	2	2
21	11	1	2	1	2	2
21	12	2	2	1	2	2
21	12	1	2	1	2	2
21	13	2	2	1	2	2
21	13	1	2	1	2	2
22	01	2	2	2	2	1
22	01	1	2	2	2	2
22	02	2	2	2	1	1
22	02	1	2	2	2	2
22	03	2	2	2	1	1
22	03	1	2	2	2	2
22	04	2	2	2	2	1
22	04	1	2	2	2	2
22	05	2	2	2	2	2
22	05	1	2	2	2	2
22	06	2	2	2	2	2
22	06	1	2	2	2	2
22	07	2	2	2	2	2
22	07	1	2	2	2	2
22	08	2	1	2	2	2
22	08	1	2	2	2	2
22	09	2	3	2	2	2
22	09	1	2	1	2	2
22	10	2	2	2	2	3
22	10	1	2	2	2	2
22	11	2	2	2	1	1
22	11	1	2	2	2	2
22	12	2	2	2	2	1
22	12	1	2	2	2	2
22	13	2	2	2	2	2
22	13	1	2	2	2	2
24	01	2	1	2	2	1
24	01	1	2	2	2	2
24	02	2	1	2	2	3
24	02	1	1	2	2	1
24	03	2	1	2	1	1
24	03	1	1	2	2	1
24	04	2	1	2	1	1
24	04	1	1	2	1	1
24	05	2	1	2	1	1
24	05	1	1	2	2	2
24	06	2	1	2	1	1
24	06	1	1	2	2	2
24	07	2	1	2	3	1
24	07	1	2	2	2	2
24	08	2	1	2	3	1
24	08	1	2	2	2	2
24	09	2	2	2	1	1
24	09	1	2	2	2	2
